date_from,date_to,district_out,district_in,subscriber_in ,subscriber_out,density_in,density_out,sms_in ,sms_out ,call_in,call_out ,movement 
20/07/2022,26/07/2022,Baros,Baros,309679,415152,148808,188822,32423106,61980809,3145629,16767186,481982
20/07/2022,26/07/2022,Baros,Fuvahmulah,151711,30867,141474,103347,33842973,49076280,3471691,3742415,156171
20/07/2022,26/07/2022,Fuvahmulah,Male,152881,297762,192628,67604,170988222,222228995,18682457,8354633,991420
20/07/2022,26/07/2022,Fuvahmulah,Maafushi,56333,202559,153453,259776,211823129,14403350,7093238,7980354,233335
20/07/2022,26/07/2022,Fuvahmulah,Naifaru,430063,77530,472602,380882,196769776,232631704,13172625,15477743,449605
20/07/2022,26/07/2022,Fuvahmulah,Baros,229892,259215,66699,94667,53880149,27955796,3134811,1473811,573060
20/07/2022,26/07/2022,Fuvahmulah,Fuvahmulah,7337,447383,268136,98974,126431935,50656235,8859096,13911414,951215
27/07/2022,02/08/2022,Male,Male,354931,447863,379963,5670,137667590,240727236,7998614,15958224,346848
27/07/2022,02/08/2022,Male,Maafushi,286471,172489,464429,112849,191212040,240012996,10883491,2569338,320851
27/07/2022,02/08/2022,Male,Naifaru,384123,447279,378220,250701,114737955,96430448,17251840,2727519,425451
27/07/2022,02/08/2022,Male,Baros,221644,92444,363524,284613,10440154,25767254,3919009,9807364,78703
27/07/2022,02/08/2022,Male,Fuvahmulah,476349,126438,114244,456337,119385210,135173395,19225837,4354515,872589
27/07/2022,02/08/2022,Maafushi,Male,6806,319675,81358,190324,6139046,143595193,2691641,18898381,501031
27/07/2022,02/08/2022,Maafushi,Maafushi,405578,464399,440489,204261,245574411,13769051,16915712,10768631,619855
27/07/2022,02/08/2022,Maafushi,Naifaru,256091,483384,114917,60125,151661512,67297853,4822852,241982,884566
27/07/2022,02/08/2022,Maafushi,Baros,404127,305564,282134,362397,105241696,217977000,17689661,13972600,690623
27/07/2022,02/08/2022,Maafushi,Fuvahmulah,395698,363112,416412,416076,64302890,235409732,8089982,12146819,254993
27/07/2022,02/08/2022,Naifaru,Male,80735,310442,369180,132356,56832326,125388312,16273636,3477610,647747
27/07/2022,02/08/2022,Naifaru,Maafushi,231001,101230,143524,415707,226265041,158694761,5166796,4628761,960670
27/07/2022,02/08/2022,Naifaru,Naifaru,102174,171199,436256,97599,69769561,47516635,5417957,1119614,127097
27/07/2022,02/08/2022,Naifaru,Baros,427479,479369,110200,299004,147880114,8719088,13844793,6801357,772080
27/07/2022,02/08/2022,Naifaru,Fuvahmulah,331358,223899,437886,464273,204519288,11571634,19613306,19907538,918712
27/07/2022,02/08/2022,Baros,Male,126422,397050,156071,88453,118285956,9608120,15127530,18052201,880673
27/07/2022,02/08/2022,Baros,Maafushi,258911,218265,157551,217455,98549901,63696432,14974405,5036770,436889
27/07/2022,02/08/2022,Baros,Naifaru,115315,411174,447427,139919,241727821,26180636,11469345,1787031,84384
27/07/2022,02/08/2022,Baros,Baros,228533,143880,443478,60378,233752951,172137002,13295266,3427431,821508
27/07/2022,02/08/2022,Baros,Fuvahmulah,499762,459618,487855,473756,240527961,31838351,8256374,1586145,878688
27/07/2022,02/08/2022,Fuvahmulah,Male,219647,330010,456590,154298,218230579,68093458,8776613,4744749,632974
27/07/2022,02/08/2022,Fuvahmulah,Maafushi,241360,206561,306558,280424,127723402,219766541,15949489,16946456,420370
27/07/2022,02/08/2022,Fuvahmulah,Naifaru,219500,448724,275160,179919,161944191,66900853,17967753,625635,122744
27/07/2022,02/08/2022,Fuvahmulah,Baros,403090,331931,271970,459078,106450446,156681231,15009708,19937854,507029
27/07/2022,02/08/2022,Fuvahmulah,Fuvahmulah,188482,307912,34186,112049,231719714,1488937,3623256,15253735,781036
03/08/2022,09/08/2022,Male,Male,170197,453207,382756,292551,57657422,21628760,12619340,6187316,975023
03/08/2022,09/08/2022,Male,Maafushi,225964,370141,343206,103174,152512160,247401738,5922717,12486171,366686
03/08/2022,09/08/2022,Male,Naifaru,89452,35927,338165,68674,106049623,158787209,16097939,781000,235659
03/08/2022,09/08/2022,Male,Baros,273987,172819,1362,463972,126455306,66370241,17553285,7686248,488576
03/08/2022,09/08/2022,Male,Fuvahmulah,294447,450267,329384,393595,13494881,99908826,5015104,4658692,441009
03/08/2022,09/08/2022,Maafushi,Male,40909,116554,367800,80108,71360351,55927427,1735292,2299059,734943
03/08/2022,09/08/2022,Maafushi,Maafushi,161644,242829,260247,42889,204241309,237368489,1699421,15883364,353182
03/08/2022,09/08/2022,Maafushi,Naifaru,124172,224898,250451,173785,214735772,135968274,14346632,11240060,911195
03/08/2022,09/08/2022,Maafushi,Baros,41877,349974,298126,300044,246764199,226003998,5228128,12509247,792175
03/08/2022,09/08/2022,Maafushi,Fuvahmulah,133333,192203,180074,363019,34944808,225016318,11230833,8986646,712816
03/08/2022,09/08/2022,Naifaru,Male,315975,103212,227590,44474,152200107,146044919,11275656,12164970,759974
03/08/2022,09/08/2022,Naifaru,Maafushi,189113,482683,392823,293966,87344589,165073704,10289804,19101928,819530
03/08/2022,09/08/2022,Naifaru,Naifaru,388908,431069,1652,130460,226587025,206543614,3618771,8767223,485780
03/08/2022,09/08/2022,Naifaru,Baros,402656,353773,234970,31279,195776335,187198521,11708543,8775657,184152
03/08/2022,09/08/2022,Naifaru,Fuvahmulah,36366,129158,105548,203400,82081142,96227853,5041539,10664500,691765
03/08/2022,09/08/2022,Baros,Male,254434,40539,152822,59612,236656946,240841302,9729732,13761556,743431
03/08/2022,09/08/2022,Baros,Maafushi,260412,340129,235229,117808,250383261,89470914,9438371,7334233,710721
03/08/2022,09/08/2022,Baros,Naifaru,366441,66525,196281,485567,214451150,145917777,9261126,4999971,151844
03/08/2022,09/08/2022,Baros,Baros,255426,447668,423910,25742,40708713,45126855,11282249,11950645,569250
03/08/2022,09/08/2022,Baros,Fuvahmulah,384389,109106,291082,278052,127906867,38904547,13107180,3276180,61431
03/08/2022,09/08/2022,Fuvahmulah,Male,253527,22114,451173,51799,47344591,157042734,10022825,18263363,628321
03/08/2022,09/08/2022,Fuvahmulah,Maafushi,228643,254421,90558,443539,8023531,77752434,19543421,17666180,860658
03/08/2022,09/08/2022,Fuvahmulah,Naifaru,324981,342631,290439,326772,202956098,153819108,16651175,243644,284273
03/08/2022,09/08/2022,Fuvahmulah,Baros,16189,147355,317299,345085,156416707,164190900,1568350,1131874,108506
03/08/2022,09/08/2022,Fuvahmulah,Fuvahmulah,204633,207430,292497,467165,244727507,90916811,18952742,1405421,226917
10/08/2022,16/08/2022,Male,Male,363805,187109,289810,443914,144712992,246256254,19999721,9471848,85684
10/08/2022,16/08/2022,Male,Maafushi,151695,386054,129813,253140,75196343,113036325,18113676,489935,984317
10/08/2022,16/08/2022,Male,Naifaru,354987,55419,305978,93421,120838116,210762820,11601708,271842,261455
10/08/2022,16/08/2022,Male,Baros,484851,16340,227298,332045,53380464,220538507,7015752,92862,482514
10/08/2022,16/08/2022,Male,Fuvahmulah,464983,327229,300123,404856,160134881,195171480,19315606,13830109,819288
10/08/2022,16/08/2022,Maafushi,Male,327489,32447,428154,159268,170599143,129473983,7588320,13273349,17853
10/08/2022,16/08/2022,Maafushi,Maafushi,218228,97772,375880,129865,148553248,215093444,10808841,1429990,318173
10/08/2022,16/08/2022,Maafushi,Naifaru,460171,267203,496200,413509,211014120,240287547,4313933,6824490,871944
10/08/2022,16/08/2022,Maafushi,Baros,487236,61583,155408,94618,198240671,186586345,19405141,4896619,780746
10/08/2022,16/08/2022,Maafushi,Fuvahmulah,409791,211213,275621,267574,115814651,209200971,19258550,14862435,564243
10/08/2022,16/08/2022,Naifaru,Male,220456,427751,160170,410846,208988368,216506297,18475445,9944282,91722
10/08/2022,16/08/2022,Naifaru,Maafushi,341949,97958,52707,443790,187399182,17834597,11891121,9906001,335847
10/08/2022,16/08/2022,Naifaru,Naifaru,319579,423809,457760,216468,42384056,44830718,7416766,10731599,309383
10/08/2022,16/08/2022,Naifaru,Baros,232142,199079,384880,17131,176863758,216334087,7798686,4035391,451444
10/08/2022,16/08/2022,Naifaru,Fuvahmulah,213158,474212,172430,45723,53027374,59458998,580861,967252,667232
10/08/2022,16/08/2022,Baros,Male,488139,371684,127571,238899,122671146,32742839,14387861,3926511,40391
10/08/2022,16/08/2022,Baros,Maafushi,31483,30451,220039,310421,21819040,86308014,8481167,2982627,499112
10/08/2022,16/08/2022,Baros,Naifaru,486141,405570,464816,190512,201017475,136594216,11426205,18027559,761328
10/08/2022,16/08/2022,Baros,Baros,451380,298899,98138,277500,166974487,236086100,18505933,11093459,634271
10/08/2022,16/08/2022,Baros,Fuvahmulah,312005,442500,60110,291992,180028976,122759938,48308,7366124,598496
10/08/2022,16/08/2022,Fuvahmulah,Male,64006,429316,327004,464064,74490832,68575489,19320764,6633637,679532
10/08/2022,16/08/2022,Fuvahmulah,Maafushi,62888,100222,391144,414171,112418994,134679550,16781779,2332419,194509
10/08/2022,16/08/2022,Fuvahmulah,Naifaru,384347,444673,102481,425789,177002487,79829048,12489424,7588750,978581
10/08/2022,16/08/2022,Fuvahmulah,Baros,488192,194890,439388,153239,123662180,68056186,10547208,19816671,659636
10/08/2022,16/08/2022,Fuvahmulah,Fuvahmulah,35841,352535,484748,400843,164422239,34490300,2216624,1634388,188781
17/08/2022,23/08/2022,Male,Male,22964,5240,173091,136501,116222911,108147832,18624264,15962844,536734
17/08/2022,23/08/2022,Male,Maafushi,95779,48081,135534,479017,145089692,4201005,7468448,10656053,614312
17/08/2022,23/08/2022,Male,Naifaru,224380,438942,63061,438193,228400550,136430635,12429685,5698524,980467
17/08/2022,23/08/2022,Male,Baros,103043,111321,274138,165882,83508877,37004537,1786937,7713533,841938
17/08/2022,23/08/2022,Male,Fuvahmulah,199983,93599,460344,449233,102590392,172265176,1389607,13076545,373702
17/08/2022,23/08/2022,Maafushi,Male,92647,329548,73036,215716,143277742,212539041,10529514,2117897,22975
17/08/2022,23/08/2022,Maafushi,Maafushi,212051,410071,377262,186379,209921622,202270680,8126599,14324572,116277
17/08/2022,23/08/2022,Maafushi,Naifaru,292960,49574,266424,337072,4452380,247033781,8745665,140504,637836
17/08/2022,23/08/2022,Maafushi,Baros,144807,89895,197011,478060,5488805,86167399,9952763,14329099,897273
17/08/2022,23/08/2022,Maafushi,Fuvahmulah,105482,417206,497809,86672,251581903,196841215,6048425,16701141,829275
17/08/2022,23/08/2022,Naifaru,Male,78848,28805,23704,162580,9233290,160346163,14745131,780214,760403
17/08/2022,23/08/2022,Naifaru,Maafushi,433711,271668,127058,473276,77819428,228395526,19355845,5976352,221553
17/08/2022,23/08/2022,Naifaru,Naifaru,3431,55195,319877,189885,133110908,237291122,1788736,3904530,472220
17/08/2022,23/08/2022,Naifaru,Baros,76645,364432,29852,468006,85730622,146993193,11521170,9836677,287099
17/08/2022,23/08/2022,Naifaru,Fuvahmulah,497471,458185,488714,409276,220383670,67805006,4092167,13474629,265673
17/08/2022,23/08/2022,Baros,Male,76543,160713,400381,231213,178456780,112460968,7692372,2491599,43947
17/08/2022,23/08/2022,Baros,Maafushi,256109,37393,220431,75231,57296675,19953313,487669,177138,683082
17/08/2022,23/08/2022,Baros,Naifaru,57114,301916,447851,395255,223821182,79243374,14803458,2039126,5512
17/08/2022,23/08/2022,Baros,Baros,271280,249850,406741,313175,220779048,166048158,6585626,16804136,27377
17/08/2022,23/08/2022,Baros,Fuvahmulah,312600,177555,277301,35455,114826794,213576389,5898279,12424282,522648
17/08/2022,23/08/2022,Fuvahmulah,Male,97298,357304,62427,240903,45128434,228260270,11263630,10811620,440750
17/08/2022,23/08/2022,Fuvahmulah,Maafushi,17019,78547,194567,425656,154335299,196706069,8373549,14643453,202146
17/08/2022,23/08/2022,Fuvahmulah,Naifaru,97848,52359,13616,414745,106743921,21355571,13977129,17595132,306410
17/08/2022,23/08/2022,Fuvahmulah,Baros,398137,421425,143306,415343,70593256,49208589,7327083,12483138,810462
17/08/2022,23/08/2022,Fuvahmulah,Fuvahmulah,228260,491805,329018,254507,198035957,37059112,6854259,155525,461846
24/08/2022,30/08/2022,Male,Male,269859,267949,475794,297996,145883893,161706091,14430256,8287913,787420
24/08/2022,30/08/2022,Male,Maafushi,67609,104701,260614,296215,218987978,98681790,3102385,3403580,189871
24/08/2022,30/08/2022,Male,Naifaru,376225,184479,302464,31099,216137006,38184863,14462274,16090122,638130
24/08/2022,30/08/2022,Male,Baros,464832,217535,154091,12488,243284456,116932276,10270519,3439594,938042
24/08/2022,30/08/2022,Male,Fuvahmulah,427469,48846,119670,159363,20155707,214614741,17804101,18595952,979144
24/08/2022,30/08/2022,Maafushi,Male,209196,71436,324256,98565,27683440,228532929,10234321,14733000,548858
24/08/2022,30/08/2022,Maafushi,Maafushi,192924,451902,239140,67302,38825439,220483847,14455361,4935457,53743
24/08/2022,30/08/2022,Maafushi,Naifaru,131242,456163,36024,199869,21968479,145361181,11537071,14911181,520740
24/08/2022,30/08/2022,Maafushi,Baros,489067,162831,322018,175263,177329241,93122065,19602050,8371144,852385
24/08/2022,30/08/2022,Maafushi,Fuvahmulah,475420,19800,416555,256002,128599821,198703949,8418750,12598512,179454
24/08/2022,30/08/2022,Naifaru,Male,126108,372322,113971,154875,24991931,76376975,13768035,12418620,736145
24/08/2022,30/08/2022,Naifaru,Maafushi,263483,487914,107257,459987,147928657,182084115,1896244,6640165,815600
24/08/2022,30/08/2022,Naifaru,Naifaru,322507,460624,259920,278985,203309141,39384380,2471243,6290141,874503
24/08/2022,30/08/2022,Naifaru,Baros,440346,388402,34744,69975,164836565,209324608,9371454,18892904,754025
24/08/2022,30/08/2022,Naifaru,Fuvahmulah,130839,160509,469726,177356,218833148,208055616,10448006,2203338,160377
24/08/2022,30/08/2022,Baros,Male,34350,368069,121769,119931,189467185,206508848,10228904,16313439,565358
24/08/2022,30/08/2022,Baros,Maafushi,114204,117082,142949,373192,138385404,146734041,1102258,15163521,416957
24/08/2022,30/08/2022,Baros,Naifaru,151054,476919,346654,141036,81428216,168760275,787711,12510888,694266
24/08/2022,30/08/2022,Baros,Baros,138183,363920,490885,117164,150676636,28109350,15672744,6857640,131512
24/08/2022,30/08/2022,Baros,Fuvahmulah,299346,93106,50360,225192,131371784,219569310,14629232,12103270,988495
24/08/2022,30/08/2022,Fuvahmulah,Male,465729,423022,269009,224051,251089378,222857321,9991040,4227829,336115
24/08/2022,30/08/2022,Fuvahmulah,Maafushi,193965,50745,21965,318263,36259887,33437910,2192926,19381270,707304
24/08/2022,30/08/2022,Fuvahmulah,Naifaru,74508,195057,243386,476525,128644323,24087004,11662787,16167367,47958
24/08/2022,30/08/2022,Fuvahmulah,Baros,285142,14457,488284,393018,50509387,147659151,11631239,19166965,814384
24/08/2022,30/08/2022,Fuvahmulah,Fuvahmulah,337210,174511,283240,80574,136936932,240555413,14731045,10702161,467637
31/08/2022,06/09/2022,Male,Male,337593,359794,57087,365455,196661161,248700798,12332436,10506259,228638
31/08/2022,06/09/2022,Male,Maafushi,466251,258760,102954,485279,186847165,136215917,3688114,3904107,707452
31/08/2022,06/09/2022,Male,Naifaru,452701,134360,325945,5334,59083853,151198999,2905323,17646338,198326
31/08/2022,06/09/2022,Male,Baros,472686,61155,216287,49922,125738127,123871109,12283443,1159470,866380
31/08/2022,06/09/2022,Male,Fuvahmulah,428340,383484,115685,224045,164463119,177052515,17281014,6021483,727347
31/08/2022,06/09/2022,Maafushi,Male,158148,255155,157839,159984,46354349,11279327,11837087,725147,872681
31/08/2022,06/09/2022,Maafushi,Maafushi,93251,46318,17314,460728,140228962,215624693,11000518,18506937,962745
31/08/2022,06/09/2022,Maafushi,Naifaru,270491,397488,452035,301354,172539869,221709686,12235958,5423544,302384
31/08/2022,06/09/2022,Maafushi,Baros,299835,158208,224536,102778,88939717,6622368,14827188,11901804,501732
31/08/2022,06/09/2022,Maafushi,Fuvahmulah,477947,14477,336017,347643,19945890,63064622,12429569,11323895,385330
31/08/2022,06/09/2022,Naifaru,Male,79109,68988,335035,65202,218320986,63915472,7521072,16946627,904125
31/08/2022,06/09/2022,Naifaru,Maafushi,353874,470176,22603,60963,92851228,221361255,12901985,3022086,989575
31/08/2022,06/09/2022,Naifaru,Naifaru,490216,346605,259652,156429,133714876,250974222,16045715,19257709,358688
31/08/2022,06/09/2022,Naifaru,Baros,134429,70243,426535,133477,59900460,49160683,10930189,10032206,992788
31/08/2022,06/09/2022,Naifaru,Fuvahmulah,439105,230511,235714,448357,30327298,45078904,1908671,7854063,279638
31/08/2022,06/09/2022,Baros,Male,391308,407310,193248,283456,251849513,103721769,12069041,9762616,264824
31/08/2022,06/09/2022,Baros,Maafushi,350634,10601,471389,148080,136989766,163340865,16988391,4825140,27209
31/08/2022,06/09/2022,Baros,Naifaru,233725,132237,88710,350171,188400422,136577916,17250382,287525,569323
31/08/2022,06/09/2022,Baros,Baros,251976,68345,26372,21122,229872667,51619162,16790049,12437252,831250
31/08/2022,06/09/2022,Baros,Fuvahmulah,319865,301149,89915,382285,126234576,125992921,12615554,10333314,865373
31/08/2022,06/09/2022,Fuvahmulah,Male,242934,313525,3926,263344,129313599,228540236,10250227,7660946,647352
31/08/2022,06/09/2022,Fuvahmulah,Maafushi,496527,88209,70808,484036,76308033,102025460,2130648,11846369,880217
31/08/2022,06/09/2022,Fuvahmulah,Naifaru,16606,291282,437652,335618,95219552,140513514,16176256,15453218,860797
31/08/2022,06/09/2022,Fuvahmulah,Baros,238082,457615,87368,414643,59999432,74626881,18707845,541706,743384
31/08/2022,06/09/2022,Fuvahmulah,Fuvahmulah,210085,242656,400941,147832,21679109,39899268,19474568,12146330,552287
07/09/2022,13/09/2022,Male,Male,356649,104815,168156,296091,57067301,49011293,17722421,4617592,50806
07/09/2022,13/09/2022,Male,Maafushi,264544,454778,380345,86211,215990857,30635697,14406452,2462877,436208
07/09/2022,13/09/2022,Male,Naifaru,40740,110595,411884,52604,186626074,44893619,7019935,3984111,942505
07/09/2022,13/09/2022,Male,Baros,157151,17765,126143,9539,35292995,208844840,11966424,16123644,899330
07/09/2022,13/09/2022,Male,Fuvahmulah,111591,482085,232228,22103,117591816,93973637,3240957,7454508,203800
07/09/2022,13/09/2022,Maafushi,Male,291412,235572,282858,483754,63444293,194186940,5300435,12702007,134070
07/09/2022,13/09/2022,Maafushi,Maafushi,250918,194321,356330,107536,218669970,66119157,2456403,8300449,982212
07/09/2022,13/09/2022,Maafushi,Naifaru,350881,348090,332630,95981,81935589,23070077,16025704,2650399,188444
07/09/2022,13/09/2022,Maafushi,Baros,397881,58507,384450,384125,112710533,69214547,3725938,5491760,805108
07/09/2022,13/09/2022,Maafushi,Fuvahmulah,304761,57116,214142,174671,14093739,133472444,7260991,762872,151576
07/09/2022,13/09/2022,Naifaru,Male,227479,76447,190418,434748,231924143,1480583,1747682,3057858,950567
07/09/2022,13/09/2022,Naifaru,Maafushi,495588,144266,178549,348587,197996703,62050778,12855441,12847309,325418
07/09/2022,13/09/2022,Naifaru,Naifaru,34119,411172,382832,25249,41139516,181259845,3094117,10553587,200438
07/09/2022,13/09/2022,Naifaru,Baros,356310,429356,69320,466729,5077020,190421482,13457200,7401082,508199
