date_from,date_to,district_in,district_out,district_in_encoded,district_out_encoded,density,subscribers,sms_in ,sms_out ,call_in,call_out ,movement ,average_call_duration
14/09/2022,20/09/2022,Maafushi,Fuvahmulah,Portico,Seabrook,116,434005,110033982,162451878,19169969,6652118,48,97
14/09/2022,20/09/2022,Naifaru,Male,Metromic,Cremont,1404,11231,157949166,14520192,12021758,18776716,422,624
14/09/2022,20/09/2022,Naifaru,Maafushi,Metromic,Portico,1404,11231,64263179,98834907,15443910,13078663,40,17
14/09/2022,20/09/2022,Naifaru,Naifaru,Metromic,Metromic,1404,11231,165746,174661903,12714324,16660467,297,247
14/09/2022,20/09/2022,Naifaru,Baros,Metromic,Stonewall,1404,11231,108631644,94574213,8139755,424013,294,410
14/09/2022,20/09/2022,Naifaru,Fuvahmulah,Metromic,Seabrook,1404,11231,130942902,52161925,2496516,7551087,482,194
14/09/2022,20/09/2022,Baros,Male,Stonewall,Cremont,960,339051,145532193,83128519,8260924,11077416,72,646
14/09/2022,20/09/2022,Baros,Maafushi,Stonewall,Portico,960,339051,104845954,188271424,2536351,17334131,455,772
14/09/2022,20/09/2022,Baros,Naifaru,Stonewall,Metromic,960,339051,87339804,12776519,9648501,18065368,48,553
14/09/2022,20/09/2022,Baros,Baros,Stonewall,Stonewall,960,339051,217078935,104056534,14057921,5187775,153,89
14/09/2022,20/09/2022,Baros,Fuvahmulah,Stonewall,Seabrook,960,339051,132861408,156492518,18230880,9332492,476,258
14/09/2022,20/09/2022,Fuvahmulah,Male,Seabrook,Cremont,1170,238041,135328203,134905753,5058703,2689125,70,718
14/09/2022,20/09/2022,Fuvahmulah,Maafushi,Seabrook,Portico,1170,238041,114580222,154207516,1359943,15143226,413,675
14/09/2022,20/09/2022,Fuvahmulah,Naifaru,Seabrook,Metromic,1170,238041,200816425,129713795,8249998,16637774,89,560
14/09/2022,20/09/2022,Fuvahmulah,Baros,Seabrook,Stonewall,1170,238041,214311603,220937061,9826898,12062849,280,687
14/09/2022,20/09/2022,Fuvahmulah,Fuvahmulah,Seabrook,Seabrook,1170,238041,189312857,61410796,10965664,10508724,346,584
21/09/2022,27/09/2022,Male,Male,Cremont,Cremont,1021,172312,94773106,133770829,4671106,8942792,393,651
21/09/2022,27/09/2022,Male,Maafushi,Cremont,Portico,1021,172312,141605051,205859408,5217895,11428437,93,516
21/09/2022,27/09/2022,Male,Naifaru,Cremont,Metromic,1021,172312,181062006,168793744,5235349,19084983,456,127
21/09/2022,27/09/2022,Male,Baros,Cremont,Stonewall,1021,172312,139501611,209216753,1185504,8281662,346,570
21/09/2022,27/09/2022,Male,Fuvahmulah,Cremont,Seabrook,1021,172312,202316036,54273382,3047216,415069,26,824
21/09/2022,27/09/2022,Maafushi,Male,Portico,Cremont,1575,24566,97958994,93688483,9674162,13677025,357,477
21/09/2022,27/09/2022,Maafushi,Maafushi,Portico,Portico,1575,24566,177446192,63510649,4517882,8727977,235,892
21/09/2022,27/09/2022,Maafushi,Naifaru,Portico,Metromic,1575,24566,219015853,98845388,5486960,13509456,432,727
21/09/2022,27/09/2022,Maafushi,Baros,Portico,Stonewall,1575,24566,88645332,98319151,2397349,5317963,307,667
21/09/2022,27/09/2022,Maafushi,Fuvahmulah,Portico,Seabrook,1575,24566,235768300,123828242,19026568,3688504,57,896
21/09/2022,27/09/2022,Naifaru,Male,Metromic,Cremont,656,305523,188291624,59019391,18836082,391856,409,878
21/09/2022,27/09/2022,Naifaru,Maafushi,Metromic,Portico,656,305523,84483819,42604455,480635,14002055,262,424
21/09/2022,27/09/2022,Naifaru,Naifaru,Metromic,Metromic,656,305523,152965175,7494802,3386507,12642609,164,819
21/09/2022,27/09/2022,Naifaru,Baros,Metromic,Stonewall,656,305523,176892607,193181761,4067414,4148594,419,390
21/09/2022,27/09/2022,Naifaru,Fuvahmulah,Metromic,Seabrook,656,305523,232947617,75653731,6633895,17249769,240,679
21/09/2022,27/09/2022,Baros,Male,Stonewall,Cremont,800,97135,66599735,80640564,8696490,2234899,115,70
21/09/2022,27/09/2022,Baros,Maafushi,Stonewall,Portico,800,97135,182819524,151734358,5280284,5487003,135,318
21/09/2022,27/09/2022,Baros,Naifaru,Stonewall,Metromic,800,97135,7847534,202438376,585239,3622453,15,732
21/09/2022,27/09/2022,Baros,Baros,Stonewall,Stonewall,800,97135,28028527,89185061,8512747,11431783,266,733
21/09/2022,27/09/2022,Baros,Fuvahmulah,Stonewall,Seabrook,800,97135,203118169,67266320,528991,18647856,121,351
21/09/2022,27/09/2022,Fuvahmulah,Male,Seabrook,Cremont,773,472391,61488940,190417213,4578451,18359805,40,898
21/09/2022,27/09/2022,Fuvahmulah,Maafushi,Seabrook,Portico,773,472391,64451569,195181895,885228,4037798,152,176
21/09/2022,27/09/2022,Fuvahmulah,Naifaru,Seabrook,Metromic,773,472391,84469517,235617332,12345292,12496634,483,180
21/09/2022,27/09/2022,Fuvahmulah,Baros,Seabrook,Stonewall,773,472391,242281052,207980374,17625852,188508,245,109
21/09/2022,27/09/2022,Fuvahmulah,Fuvahmulah,Seabrook,Seabrook,773,472391,220624375,23266559,6392196,19975472,219,158
28/09/2022,04/10/2022,Male,Male,Cremont,Cremont,558,279414,178097226,250599030,463607,11159386,0,385
28/09/2022,04/10/2022,Male,Maafushi,Cremont,Portico,558,279414,211586332,14809820,17779267,13436371,472,476
28/09/2022,04/10/2022,Male,Naifaru,Cremont,Metromic,558,279414,70580278,93258198,17660098,14750097,302,689
28/09/2022,04/10/2022,Male,Baros,Cremont,Stonewall,558,279414,142132742,59722115,11347190,11130840,66,167
28/09/2022,04/10/2022,Male,Fuvahmulah,Cremont,Seabrook,558,279414,92918854,110306861,12773982,8880778,263,773
28/09/2022,04/10/2022,Maafushi,Male,Portico,Cremont,687,152092,144386739,144143906,10267267,8086485,406,312
28/09/2022,04/10/2022,Maafushi,Maafushi,Portico,Portico,687,152092,44971093,62067707,6610638,9719155,398,806
28/09/2022,04/10/2022,Maafushi,Naifaru,Portico,Metromic,687,152092,78129422,152452142,6363847,14456039,61,424
28/09/2022,04/10/2022,Maafushi,Baros,Portico,Stonewall,687,152092,93354996,38341483,18680943,8253024,198,332
28/09/2022,04/10/2022,Maafushi,Fuvahmulah,Portico,Seabrook,687,152092,212485934,55795581,19952427,9006329,451,894
28/09/2022,04/10/2022,Naifaru,Male,Metromic,Cremont,1560,460758,175262751,162507134,7869555,8022744,73,521
28/09/2022,04/10/2022,Naifaru,Maafushi,Metromic,Portico,1560,460758,79026157,124755726,5972782,2015474,492,158
28/09/2022,04/10/2022,Naifaru,Naifaru,Metromic,Metromic,1560,460758,221926261,53959900,10816188,15425645,81,297
28/09/2022,04/10/2022,Naifaru,Baros,Metromic,Stonewall,1560,460758,26643054,60375378,15230705,4299469,379,316
28/09/2022,04/10/2022,Naifaru,Fuvahmulah,Metromic,Seabrook,1560,460758,193591079,26233591,7754460,2867828,286,851
28/09/2022,04/10/2022,Baros,Male,Stonewall,Cremont,381,485440,57097659,95115880,9723881,342821,323,272
28/09/2022,04/10/2022,Baros,Maafushi,Stonewall,Portico,381,485440,74301014,96198451,4616968,5671905,116,890
28/09/2022,04/10/2022,Baros,Naifaru,Stonewall,Metromic,381,485440,147178482,144590689,5480603,5610186,427,293
28/09/2022,04/10/2022,Baros,Baros,Stonewall,Stonewall,381,485440,170706462,250011895,13465766,5466977,79,122
28/09/2022,04/10/2022,Baros,Fuvahmulah,Stonewall,Seabrook,381,485440,139694672,233717032,12024775,14893176,233,348
28/09/2022,04/10/2022,Fuvahmulah,Male,Seabrook,Cremont,65,68324,157242005,223869755,4660910,15266540,55,789
28/09/2022,04/10/2022,Fuvahmulah,Maafushi,Seabrook,Portico,65,68324,18782928,179716052,5204548,19232776,341,253
28/09/2022,04/10/2022,Fuvahmulah,Naifaru,Seabrook,Metromic,65,68324,233111581,168308878,11907190,18135360,398,101
28/09/2022,04/10/2022,Fuvahmulah,Baros,Seabrook,Stonewall,65,68324,98706700,120524361,18242551,11770457,169,722
28/09/2022,04/10/2022,Fuvahmulah,Fuvahmulah,Seabrook,Seabrook,65,68324,248570223,53110615,10748848,5211731,88,133
05/10/2022,11/10/2022,Male,Male,Cremont,Cremont,1105,141848,146965690,144441289,2103214,13353588,238,100
05/10/2022,11/10/2022,Male,Maafushi,Cremont,Portico,1105,141848,242008082,176468755,11669568,8678923,326,373
05/10/2022,11/10/2022,Male,Naifaru,Cremont,Metromic,1105,141848,115308266,117003651,7640317,10267795,220,383
05/10/2022,11/10/2022,Male,Baros,Cremont,Stonewall,1105,141848,37026771,43796141,7985060,14986216,324,844
05/10/2022,11/10/2022,Male,Fuvahmulah,Cremont,Seabrook,1105,141848,194975177,234863033,5624111,16968334,275,426
05/10/2022,11/10/2022,Maafushi,Male,Portico,Cremont,999,347245,135254912,189246199,17948383,5109390,350,457
05/10/2022,11/10/2022,Maafushi,Maafushi,Portico,Portico,999,347245,176831436,106267393,2659400,9786587,125,345
05/10/2022,11/10/2022,Maafushi,Naifaru,Portico,Metromic,999,347245,172769234,146400480,11957106,7135483,390,640
05/10/2022,11/10/2022,Maafushi,Baros,Portico,Stonewall,999,347245,25208320,34124444,7773022,2845441,18,736
05/10/2022,11/10/2022,Maafushi,Fuvahmulah,Portico,Seabrook,999,347245,140327091,45977446,3529854,12765105,25,759
05/10/2022,11/10/2022,Naifaru,Male,Metromic,Cremont,1421,111624,208879703,227707699,2246356,18606160,317,215
05/10/2022,11/10/2022,Naifaru,Maafushi,Metromic,Portico,1421,111624,66486669,120912072,11902192,19143811,457,62
05/10/2022,11/10/2022,Naifaru,Naifaru,Metromic,Metromic,1421,111624,248778566,88593633,14029949,5625577,175,106
05/10/2022,11/10/2022,Naifaru,Baros,Metromic,Stonewall,1421,111624,232273060,204669414,11296079,690382,73,121
05/10/2022,11/10/2022,Naifaru,Fuvahmulah,Metromic,Seabrook,1421,111624,82455824,49822885,11079315,138093,239,524
05/10/2022,11/10/2022,Baros,Male,Stonewall,Cremont,1111,335807,200272056,131905799,3223513,14147796,271,740
05/10/2022,11/10/2022,Baros,Maafushi,Stonewall,Portico,1111,335807,206836254,5776867,16355345,2453138,259,60
05/10/2022,11/10/2022,Baros,Naifaru,Stonewall,Metromic,1111,335807,132603261,143530948,14290278,18797811,185,709
05/10/2022,11/10/2022,Baros,Baros,Stonewall,Stonewall,1111,335807,17861525,23139357,15258247,16932755,112,152
05/10/2022,11/10/2022,Baros,Fuvahmulah,Stonewall,Seabrook,1111,335807,24679855,96550275,6485536,2004197,147,362
05/10/2022,11/10/2022,Fuvahmulah,Male,Seabrook,Cremont,118,396479,174258684,106091682,14496772,12013554,491,758
05/10/2022,11/10/2022,Fuvahmulah,Maafushi,Seabrook,Portico,118,396479,96347581,51982092,19547741,7533945,424,59
05/10/2022,11/10/2022,Fuvahmulah,Naifaru,Seabrook,Metromic,118,396479,181260607,180422995,1380868,2438760,318,855
05/10/2022,11/10/2022,Fuvahmulah,Baros,Seabrook,Stonewall,118,396479,217991834,223605943,4060223,9690348,271,75
05/10/2022,11/10/2022,Fuvahmulah,Fuvahmulah,Seabrook,Seabrook,118,396479,97142568,93997636,13767211,2285544,149,214
12/10/2022,18/10/2022,Male,Male,Cremont,Cremont,1039,386635,204646808,109341936,17586292,8611199,99,581
12/10/2022,18/10/2022,Male,Maafushi,Cremont,Portico,1039,386635,195940997,142097571,9878733,19659071,268,432
12/10/2022,18/10/2022,Male,Naifaru,Cremont,Metromic,1039,386635,99880810,39359786,12625593,19977224,80,747
12/10/2022,18/10/2022,Male,Baros,Cremont,Stonewall,1039,386635,228388020,190090285,16767568,13195884,383,823
12/10/2022,18/10/2022,Male,Fuvahmulah,Cremont,Seabrook,1039,386635,105470340,241532819,11523022,497241,223,288
12/10/2022,18/10/2022,Maafushi,Male,Portico,Cremont,275,101754,248711328,10880121,18778201,9394272,462,526
12/10/2022,18/10/2022,Maafushi,Maafushi,Portico,Portico,275,101754,189391041,177745106,15424514,3954601,324,540
12/10/2022,18/10/2022,Maafushi,Naifaru,Portico,Metromic,275,101754,19901840,7233045,16559163,5172210,25,543
12/10/2022,18/10/2022,Maafushi,Baros,Portico,Stonewall,275,101754,3525357,97468165,8266511,11451191,252,36
12/10/2022,18/10/2022,Maafushi,Fuvahmulah,Portico,Seabrook,275,101754,125366553,94172596,17723298,130361,175,502
12/10/2022,18/10/2022,Naifaru,Male,Metromic,Cremont,162,345616,172341763,225675226,2442230,9345665,228,667
12/10/2022,18/10/2022,Naifaru,Maafushi,Metromic,Portico,162,345616,146977445,67290455,9437089,12590290,328,424
12/10/2022,18/10/2022,Naifaru,Naifaru,Metromic,Metromic,162,345616,145464479,52541377,19138009,14433214,158,571
12/10/2022,18/10/2022,Naifaru,Baros,Metromic,Stonewall,162,345616,59007985,171675699,5867460,17297029,272,490
12/10/2022,18/10/2022,Naifaru,Fuvahmulah,Metromic,Seabrook,162,345616,25357983,170894720,5623197,12278984,221,303
12/10/2022,18/10/2022,Baros,Male,Stonewall,Cremont,1099,389898,106189927,163644809,18151102,14611687,44,132
12/10/2022,18/10/2022,Baros,Maafushi,Stonewall,Portico,1099,389898,82325853,193692991,3774133,1783539,472,145
12/10/2022,18/10/2022,Baros,Naifaru,Stonewall,Metromic,1099,389898,43580357,118965111,15168757,2780621,398,692
12/10/2022,18/10/2022,Baros,Baros,Stonewall,Stonewall,1099,389898,169084177,154181519,10344103,3775693,309,598
12/10/2022,18/10/2022,Baros,Fuvahmulah,Stonewall,Seabrook,1099,389898,56465579,102143097,4987746,19394930,374,105
12/10/2022,18/10/2022,Fuvahmulah,Male,Seabrook,Cremont,776,327000,40822853,159653502,5751796,10848543,485,164
12/10/2022,18/10/2022,Fuvahmulah,Maafushi,Seabrook,Portico,776,327000,172279643,152641436,372125,13134654,379,127
12/10/2022,18/10/2022,Fuvahmulah,Naifaru,Seabrook,Metromic,776,327000,48329957,208855726,16545394,6558020,430,883
12/10/2022,18/10/2022,Fuvahmulah,Baros,Seabrook,Stonewall,776,327000,201741761,14318953,12701913,14360052,415,838
12/10/2022,18/10/2022,Fuvahmulah,Fuvahmulah,Seabrook,Seabrook,776,327000,97157240,3021169,3564505,12776563,317,501
19/10/2022,25/10/2022,Male,Male,Cremont,Cremont,242,489880,80078805,207597366,3384124,12888095,447,95
19/10/2022,25/10/2022,Male,Maafushi,Cremont,Portico,242,489880,83850781,64473096,14542339,11414382,364,896
19/10/2022,25/10/2022,Male,Naifaru,Cremont,Metromic,242,489880,83915445,250826722,11001556,14610368,370,199
19/10/2022,25/10/2022,Male,Baros,Cremont,Stonewall,242,489880,201841300,89620785,19477259,7870358,93,385
19/10/2022,25/10/2022,Male,Fuvahmulah,Cremont,Seabrook,242,489880,143588128,40347512,11627916,15278396,474,808
19/10/2022,25/10/2022,Maafushi,Male,Portico,Cremont,1320,49699,28429970,152790344,5614957,5206653,185,685
19/10/2022,25/10/2022,Maafushi,Maafushi,Portico,Portico,1320,49699,18289940,239798720,18937392,8984553,62,118
19/10/2022,25/10/2022,Maafushi,Naifaru,Portico,Metromic,1320,49699,122855002,222754362,4454639,13563170,111,586
19/10/2022,25/10/2022,Maafushi,Baros,Portico,Stonewall,1320,49699,195492946,135397845,18095000,17399440,368,541
19/10/2022,25/10/2022,Maafushi,Fuvahmulah,Portico,Seabrook,1320,49699,24171887,197588436,5896558,15819756,238,281
19/10/2022,25/10/2022,Naifaru,Male,Metromic,Cremont,66,320310,75641626,199994026,13186683,6215015,198,441
19/10/2022,25/10/2022,Naifaru,Maafushi,Metromic,Portico,66,320310,126539367,92358206,1611343,18865486,335,90
19/10/2022,25/10/2022,Naifaru,Naifaru,Metromic,Metromic,66,320310,220694415,190871286,472599,1708938,166,608
19/10/2022,25/10/2022,Naifaru,Baros,Metromic,Stonewall,66,320310,12062119,160661610,14118352,1303402,195,409
19/10/2022,25/10/2022,Naifaru,Fuvahmulah,Metromic,Seabrook,66,320310,19656972,238427332,13361489,1786579,105,787
19/10/2022,25/10/2022,Baros,Male,Stonewall,Cremont,982,165917,141156500,40080632,19219071,3446348,201,830
19/10/2022,25/10/2022,Baros,Maafushi,Stonewall,Portico,982,165917,138108835,228923246,7625207,5909136,484,666
19/10/2022,25/10/2022,Baros,Naifaru,Stonewall,Metromic,982,165917,189965226,175567371,1164397,9951556,177,88
19/10/2022,25/10/2022,Baros,Baros,Stonewall,Stonewall,982,165917,164175837,143845754,12304246,3874897,131,647
19/10/2022,25/10/2022,Baros,Fuvahmulah,Stonewall,Seabrook,982,165917,210395121,251487895,13564286,1632675,19,342
19/10/2022,25/10/2022,Fuvahmulah,Male,Seabrook,Cremont,1002,428580,67842527,228760580,8890232,418342,232,883
19/10/2022,25/10/2022,Fuvahmulah,Maafushi,Seabrook,Portico,1002,428580,235014297,160418821,10713540,16479511,364,761
19/10/2022,25/10/2022,Fuvahmulah,Naifaru,Seabrook,Metromic,1002,428580,226961515,197363518,15106368,6597377,268,860
19/10/2022,25/10/2022,Fuvahmulah,Baros,Seabrook,Stonewall,1002,428580,205176859,147710216,3027373,4311748,372,768
19/10/2022,25/10/2022,Fuvahmulah,Fuvahmulah,Seabrook,Seabrook,1002,428580,43584603,246429050,1217549,17287883,238,390
26/10/2022,01/11/2022,Male,Male,Cremont,Cremont,1178,375283,111339755,17143833,16140207,7457145,72,52
26/10/2022,01/11/2022,Male,Maafushi,Cremont,Portico,1178,375283,3180778,246947539,13493924,1643954,176,209
26/10/2022,01/11/2022,Male,Naifaru,Cremont,Metromic,1178,375283,78650273,134898065,6501668,17112173,6,386
26/10/2022,01/11/2022,Male,Baros,Cremont,Stonewall,1178,375283,233248383,238661523,16800593,10598089,152,495
26/10/2022,01/11/2022,Male,Fuvahmulah,Cremont,Seabrook,1178,375283,109818562,141277783,2599796,3052134,230,277
26/10/2022,01/11/2022,Maafushi,Male,Portico,Cremont,1578,132365,76913339,14845900,9437058,19276722,307,573
26/10/2022,01/11/2022,Maafushi,Maafushi,Portico,Portico,1578,132365,97765281,127890363,10347321,14546264,82,246
26/10/2022,01/11/2022,Maafushi,Naifaru,Portico,Metromic,1578,132365,71280381,142935135,3121770,10124873,237,822
26/10/2022,01/11/2022,Maafushi,Baros,Portico,Stonewall,1578,132365,238916732,143050480,13456425,19367990,30,368
26/10/2022,01/11/2022,Maafushi,Fuvahmulah,Portico,Seabrook,1578,132365,146116834,170859253,2742069,16132553,347,550
26/10/2022,01/11/2022,Naifaru,Male,Metromic,Cremont,1147,330178,201011972,236529735,16395328,14247806,429,228
26/10/2022,01/11/2022,Naifaru,Maafushi,Metromic,Portico,1147,330178,147039368,172119390,2969575,17039338,216,444
26/10/2022,01/11/2022,Naifaru,Naifaru,Metromic,Metromic,1147,330178,196546582,239431648,15013209,1559212,421,370
26/10/2022,01/11/2022,Naifaru,Baros,Metromic,Stonewall,1147,330178,45885524,24557913,8535413,433255,412,11
26/10/2022,01/11/2022,Naifaru,Fuvahmulah,Metromic,Seabrook,1147,330178,117442227,244934545,18602051,7781531,258,312
26/10/2022,01/11/2022,Baros,Male,Stonewall,Cremont,5,461440,164782306,250241485,12728473,348055,97,869
26/10/2022,01/11/2022,Baros,Maafushi,Stonewall,Portico,5,461440,89659023,46977578,15732028,16733906,453,879
26/10/2022,01/11/2022,Baros,Naifaru,Stonewall,Metromic,5,461440,85270273,181287229,16253867,531542,43,86
26/10/2022,01/11/2022,Baros,Baros,Stonewall,Stonewall,5,461440,237447879,123693128,18077480,16966609,457,356
26/10/2022,01/11/2022,Baros,Fuvahmulah,Stonewall,Seabrook,5,461440,29551568,96380423,16052256,17443278,5,454
26/10/2022,01/11/2022,Fuvahmulah,Male,Seabrook,Cremont,1084,427699,241700277,207758800,9654907,3613206,400,313
26/10/2022,01/11/2022,Fuvahmulah,Maafushi,Seabrook,Portico,1084,427699,161952045,203492472,4007918,1092125,404,409
26/10/2022,01/11/2022,Fuvahmulah,Naifaru,Seabrook,Metromic,1084,427699,13822859,224571473,18512872,8612251,361,731
26/10/2022,01/11/2022,Fuvahmulah,Baros,Seabrook,Stonewall,1084,427699,103483007,209960158,12667861,16182503,479,777
26/10/2022,01/11/2022,Fuvahmulah,Fuvahmulah,Seabrook,Seabrook,1084,427699,16469577,147244883,17325710,4095009,318,538
02/11/2022,08/11/2022,Male,Male,Cremont,Cremont,1373,206816,35663942,164992277,10832788,1346363,77,785
02/11/2022,08/11/2022,Male,Maafushi,Cremont,Portico,1373,206816,228070193,196518961,15911827,4929753,241,248
02/11/2022,08/11/2022,Male,Naifaru,Cremont,Metromic,1373,206816,174243285,125570770,3469063,12466350,455,674
02/11/2022,08/11/2022,Male,Baros,Cremont,Stonewall,1373,206816,23879929,31848170,594257,10399166,399,328
02/11/2022,08/11/2022,Male,Fuvahmulah,Cremont,Seabrook,1373,206816,48153801,216998385,16279326,2432458,47,426
02/11/2022,08/11/2022,Maafushi,Male,Portico,Cremont,588,170641,165955570,52124964,3195338,12452808,294,608
02/11/2022,08/11/2022,Maafushi,Maafushi,Portico,Portico,588,170641,230578117,237131134,15033950,8562942,236,486
02/11/2022,08/11/2022,Maafushi,Naifaru,Portico,Metromic,588,170641,136716757,242447086,10296754,1671279,323,296
02/11/2022,08/11/2022,Maafushi,Baros,Portico,Stonewall,588,170641,219836549,169668131,4488278,3205216,292,541
02/11/2022,08/11/2022,Maafushi,Fuvahmulah,Portico,Seabrook,588,170641,15410035,114415341,18394801,13832077,331,209
02/11/2022,08/11/2022,Naifaru,Male,Metromic,Cremont,1177,350914,49307555,235283594,3679493,7417564,101,382
02/11/2022,08/11/2022,Naifaru,Maafushi,Metromic,Portico,1177,350914,18136618,247379330,13790913,3896719,187,292
